algorithm,case,n,RMSE_w1,RMSE_w2,RMSE_μ1,RMSE_μ2,RMSE_σ1,RMSE_σ2,bias_w1,bias_w2,bias_μ1,bias_μ2,bias_σ1,bias_σ2,median_loglik
PSO,2,300,15.811388300841896,15.811388300841896,61.64331916616343,61.791706761023846,17.781974230931034,17.587479077151027,-0.02400000000000002,0.02400000000000002,0.9980812096230396,-1.0106300646159414,0.2749893500666093,0.29166593589887946,-456.53309689758424
PSO,3,30,17.53567791675018,17.53567791675018,49.566123502380606,65.44065562247546,17.7306311918969,21.873697276948217,-0.24,0.24,0.2173536589921122,-1.3742061194372086,-0.33896316306106566,0.5249695110902237,-46.531900978732
PSO,3,50,17.46424919657298,17.46424919657298,53.3995925963851,71.29992828771313,17.340172429333066,24.09667504276061,-0.235,0.235,0.02139383888753331,-1.4994026999923449,-0.27728169410184167,0.5897837201408704,-77.03703397145884
PSO,3,100,17.635192088548397,17.635192088548397,59.61854911269862,73.57124739056701,17.744334402376634,26.909812311604174,-0.247,0.247,0.1520201913236821,-1.3740386566994707,-0.20306536263317065,0.6649356706907261,-152.7521673439821
PSO,3,150,17.81852968120546,17.81852968120546,62.0326575716716,76.37659720306209,18.579832241389262,28.528184694176133,-0.26,0.26,0.09750067073929795,-1.379341818929275,-0.19375517313561363,0.7138640950416648,-231.1047475494978
PSO,3,200,17.564168070250297,17.564168070250297,64.564059329904,81.02535848102723,18.79583955216074,29.266122781381178,-0.242,0.242,0.06461196031553801,-1.4715140684904717,-0.1535228389368981,0.7200958900842678,-308.4753711833364
PSO,3,300,17.564168070250297,17.564168070250297,68.6679667664288,81.5952053820002,19.272894552207326,31.43953970888703,-0.242,0.242,-0.013532650390983949,-1.4220749915123547,-0.13370340699867111,0.8043842337805642,-462.9447726425262
PSO,4,30,17.930421077041107,17.930421077041107,65.32664186541508,50.061853040036695,22.3934001926504,18.510841007703842,0.268,-0.268,1.376924433419814,-0.0070626761389342985,0.5505840993442468,-0.3693144637989578,-46.38856157855574
PSO,4,50,17.57914231373021,17.57914231373021,68.91758307338911,51.70294131973382,24.51924273502728,17.816168685258152,0.24354790012819727,-0.24354790012819727,1.3865220017938362,-0.06329123591917152,0.6011241487304004,-0.2836626568223032,-76.51708001868907
PSO,4,100,17.52141546793523,17.52141546793523,73.63612366147956,59.51923840424804,27.2413934257725,17.543699681618232,0.239,-0.239,1.4220938628136042,-0.09656359999944009,0.6833637325385489,-0.20021930290933765,-152.8299101616314
PSO,4,150,17.421251390184345,17.421251390184345,79.61877005370793,62.57070792146098,28.79843092415393,17.83486208869383,0.23199999999999998,-0.23199999999999998,1.4767260992241305,-0.13136777672563893,0.7207763244883281,-0.16556211918755992,-230.1923343655523
PSO,4,200,17.719588773614298,17.719588773614298,78.62429322078555,64.13243737634028,29.430390220201623,19.084225594937124,0.2534652354664032,-0.2534652354664032,1.3900803695322137,-0.1253518356785266,0.7365835556858453,-0.18376043953063326,-307.4442684404488
PSO,4,300,17.564168070250297,17.564168070250297,79.27456951469624,69.07011148624412,30.755763413211927,19.41760658185117,0.242,-0.242,1.2990180825466464,-0.051605332069993404,0.7648073000299829,-0.1237857684389485,-462.5904788767627
SA,1,30,10.535906040076023,10.086214879647239,36.32886849209092,35.88383163959523,18.876157281473013,17.18454940813287,-0.16358160308560765,0.1486598849878717,-0.022041811424427515,0.017854497915020834,-0.5233697320602132,0.44980053435460504,-79.6182685764166
SA,1,50,10.110259402793353,10.567465951231846,40.94148721842083,41.230110191142764,18.360061110223274,19.30886956818174,-0.15157346998814503,0.16342114458269974,-0.03887727349993045,-0.04374124890539572,-0.48051794041858475,0.5154012715374454,-135.23879989779
SA,1,100,10.818819180187647,10.187982866735085,45.174833726397225,43.63218214109453,16.687281807087064,21.109787941636373,-0.17804811021243205,0.162122208937986,0.03558826112078407,-0.006726170262652324,-0.3975777562270917,0.5705782471407769,-259.50541126953306
SA,1,150,10.228398716761983,10.72775947338931,45.87122780471769,46.93114438829195,16.33314389782748,22.877042087088945,-0.14974649075012691,0.1706874179330154,-0.06262335619917746,-0.05476208971090087,-0.35661979135807376,0.6268373529655151,-389.5684122021926
SA,1,200,10.657811314046922,10.691756720765532,49.05616067104526,47.51983466783337,16.99528218744718,23.64923249651504,-0.17318113419936143,0.1725046299053084,-0.04245840180791336,0.02379751106348303,-0.3650544053341216,0.6431000400819108,-538.5311120328652
SA,1,300,10.620734378890191,10.371032375605019,50.88656963723923,49.554079100350556,15.919147691030679,25.012645329780142,-0.15973667435242722,0.17443175374664593,0.05232213994358737,-0.0011656138758251908,-0.2855266224220405,0.6810366311177162,-765.9937580566736
SA,2,30,9.20610328968259,9.261225451908157,44.77306468507446,45.481016126562594,8.048008882514797,8.169614043254597,-0.0032446724269983296,-0.0019723776562399764,0.9680879353584951,-1.0060257295429782,-0.011098863424288896,-0.011339574904623562,-92.85976802932113
SA,2,50,9.227827711717712,9.141303306671576,46.5346977106966,46.82261780088426,8.759482553660785,8.726586134491344,-0.02674302337378681,-0.0025848078798466623,1.0020419639605642,-0.9892915398529301,0.032686828416573055,0.022523933795654982,-151.53212765494447
SA,2,100,9.120066533088082,9.06701567147048,47.1406615845658,48.57310594631192,9.701567881588845,9.710927912592478,0.013517379961312193,0.0007696778723941256,0.9544746888425104,-1.0318047654406393,0.05463329941789108,0.07029511060880533,-288.04264938472545
SA,2,150,9.159845539878942,9.092994704193725,48.713796682377435,49.43215820270385,9.769566360417468,10.008698793954178,0.008767688343355062,0.007109717156284612,0.957695168858996,-0.9925400867580954,0.07981458474276582,0.08093521595756237,-432.7212008395592
SA,2,200,9.016099752810039,9.283371283525522,48.788281410420296,50.528688932863304,10.213014092520323,9.90969151534045,-0.020348988891789488,-0.006625003264103202,0.9440011812264816,-0.9908190557535977,0.08918821479113281,0.09262357526763387,-575.5857553554836
SA,2,300,8.989747511035578,9.006190135263932,50.390217604863096,51.464734961041195,10.386546546666155,10.387959642653628,-0.00040039723855839204,0.00019248916102176938,0.9660895226723452,-1.0086469055542506,0.10403432691726577,0.1055587795503341,-840.8012290155016
SA,3,30,11.862689839888782,11.940305423137259,38.590953557535876,60.820955085364396,18.71084262032911,14.955878301891966,-0.24039259221154652,0.24982441636020425,0.05263042236016913,-1.480707550154653,-0.513637049067208,0.37077697499669465,-95.02034815414905
SA,3,50,12.045837088731954,12.2222780814157,40.96307348085047,63.58364929243667,18.30805101300315,17.042234281093258,-0.2496609861277831,0.25180420631874056,-0.08722570822963545,-1.5166209753372435,-0.4812762076462681,0.424398067677863,-157.29549981111455
SA,3,100,11.992756585280976,12.119626486941577,44.48294987295356,63.950067244866055,16.66197845491019,19.487723683526976,-0.24663906263151192,0.2570556473322564,-0.07760793902881741,-1.4573223205910726,-0.38767085064184303,0.5024929530869897,-276.21951772244336
SA,3,150,12.207974024268044,12.217854763795916,47.554255595572066,67.89714267619588,16.775899822235594,20.884020502798364,-0.2550480947906062,0.2542169032900429,-0.11230412979332713,-1.5226484911701912,-0.3712769653383119,0.5348186722677342,-439.5940197811734
SA,3,200,11.956507988722633,12.304698859162734,50.09177269951464,68.57876097961413,16.096749841659893,21.542025069169483,-0.24539806950185172,0.2586793922795142,-0.013828387747593204,-1.480073085226153,-0.3391706592584277,0.5538230871322973,-575.4024511530843
SA,3,300,12.374335595592783,12.312055175762305,51.665609440917706,70.89000894522043,15.675396970183407,22.440968346881416,-0.26035495419458454,0.2615596005483033,0.02269321863944513,-1.506281400859445,-0.2868577122735899,0.5812575232207451,-840.7227630453256
SA,4,30,12.376497974455734,12.090308544466735,60.921314132724135,37.96639751672839,15.523747842188039,17.98377396102247,0.258161756257957,-0.24862322879269205,1.5086056209688525,-0.03342634618385887,0.39349176396097857,-0.4883566159998354,-89.62107021053117
SA,4,50,11.841216570926653,12.227773720999044,61.0899420702816,41.892818681005025,17.19004423679104,17.999758745838815,0.2417484777098392,-0.26201731246549226,1.4493737418484425,-0.06357944238419644,0.437340711825661,-0.46385497575943957,-142.99928374945515
SA,4,100,11.80695891617764,12.089441413208192,65.26111464067432,45.18888470970324,19.253953431962163,16.78408964478424,0.23410962759234055,-0.24598920373020117,1.4899415669540423,0.019956466418769025,0.49283823825250556,-0.3865643660757019,-287.3619790867775
SA,4,150,11.891305286730367,11.805030088908461,65.74422851640169,48.20767240860154,20.99712485427652,17.135634045918543,0.24021407666929745,-0.23995548571229175,1.4279362826475215,0.004100649708481674,0.540770808962435,-0.38586307384635965,-429.0078450557139
SA,4,200,12.173844400310472,11.90861155484696,67.07164629371167,49.75939831327688,20.80953303253776,16.782492882052207,0.25523839606923604,-0.24489006408055114,1.4596678067911086,0.01291419157908913,0.5287425397246392,-0.36264726374597467,-579.2920286669635
SA,4,300,12.133498356081587,12.015523545382274,70.7523051274845,52.12397721829569,22.496457217798767,16.132757762315002,0.246030178163946,-0.24926513707434572,1.5112824968740135,-0.050105718984404524,0.583425180811765,-0.2958692631915135,-853.1105516048033
WOA,1,30,16.516241218556893,16.516241220529576,36.53068404076987,36.077358839508484,14.880220421511407,23.605700546559216,-0.17451489870539216,0.17451489867858322,0.49264034363766596,0.48513560534173533,-0.3341089378982667,0.6654920035544809,-35.64120165006257
WOA,1,50,16.609010705832308,16.609010705812455,40.591888311098245,39.36622709848301,14.380255543311153,24.952461424575066,-0.17861442516648252,0.1786144250597435,0.5026018883265633,0.5054971097094267,-0.2811989633218559,0.6986571768130524,-60.2063439965799
WOA,1,100,16.340623306943588,16.340623306626,44.91030036288768,45.78763940607914,14.574827982153817,26.29723065759713,-0.14896960876375276,0.14896960865901177,0.5892876494566093,0.6264503842621116,-0.23545340943388704,0.7305653965409495,-121.58724512183642
WOA,1,150,16.444406529248337,16.444406529080656,47.61569588970295,46.735331133748815,15.29433246497906,27.472421798746858,-0.16823133849408484,0.1682313385066912,0.6074917843161267,0.5886298784798366,-0.23614807521641834,0.7641655643609464,-182.4679382485458
WOA,1,200,16.374931973133002,16.374931972029607,48.71350350003062,50.19197294594481,14.753775745748126,28.467466175705432,-0.15927788951948174,0.15927788937908222,0.6642693783767878,0.5758479696712024,-0.201168208454496,0.7872914560103592,-243.72931175246353
WOA,1,300,16.588795252573046,16.588795255026906,51.73321340696917,48.74304761766105,15.727731681863155,29.47775886079497,-0.18239712015680176,0.1823971201504569,0.56564604416341,0.6035167979841608,-0.18615414710046985,0.8249942435283877,-365.7147128986392
WOA,2,30,15.572760978434344,15.57276097648131,55.711755986441105,35.465589597204755,13.32379493849137,13.359668565430592,-0.02206139444233679,0.022061394620148445,1.456665818759197,-0.5516790352945522,0.2522244204904245,0.26734850353015827,-46.41685672625079
WOA,2,50,15.569773047081416,15.569773045556445,58.193591071236774,36.9821167265306,14.459507468369459,14.647711971796843,-0.007979371490226705,0.007979371719893158,1.4986739443180026,-0.5408994620582879,0.27942348469399947,0.30047459087889583,-76.54206716905779
WOA,2,100,15.597849215420094,15.59784921467765,58.837919477920856,38.61020914513983,15.99577033621732,16.210635448671187,-0.007999941731265281,0.007999941725913784,1.4891534963929285,-0.4564376621098337,0.32981501073413,0.36977476985951174,-152.2227865485514
WOA,2,150,15.577489213972466,15.577489213416762,61.001116502031834,37.87812996790981,17.14128514335519,17.083661600229018,-0.0026585010576363755,0.002658501102141053,1.5674203973353913,-0.41485802543698946,0.4077517364077389,0.3911058840356213,-227.3311292054071
WOA,2,200,15.574986270038627,15.574986269991847,61.33816886443449,40.03278126024429,17.490735687408698,17.399215829900864,0.02159916543285767,-0.021599165467072967,1.5464434515261014,-0.4373715293412055,0.3996227904137003,0.3821427123301573,-302.259990359169
WOA,2,300,15.54828362401347,15.54828362549471,61.55909487597506,40.07892992064561,18.022471523888584,18.116700247765106,-0.007123771400767531,0.007123771332627982,1.5289138888494727,-0.48868094669039686,0.41369360462737514,0.4089243968542797,-452.8783079033513
WOA,3,30,17.469918615435724,17.469918610133732,40.71919503840681,40.282533068198056,14.187577030384041,24.595029486717298,-0.24620709607311775,0.24620709597679324,0.7774422707671808,-0.7497636026719838,-0.23167932127053936,0.6823453421591796,-45.06029202286084
WOA,3,50,17.540194437427076,17.540194435137707,44.077827345945515,41.27203984957923,13.54010943105065,26.283478012123602,-0.253543533329601,0.2535435332800362,0.7887518382820833,-0.685786969222261,-0.16206869378612898,0.7305774377144305,-74.91922597735497
WOA,3,100,17.831929738010064,17.83192973824913,46.2704799355286,44.58278351451512,13.397878818580725,28.66050504564338,-0.273065303193923,0.27306530319595124,0.8051240475017813,-0.7383996381160675,-0.09081745622571347,0.8097550792435644,-149.90750935982106
WOA,3,150,17.519900283905336,17.519900284659357,49.682681828515555,46.174033734128805,13.536679417406814,28.94902825025163,-0.2493545380515514,0.24935453799971513,0.9014701548901571,-0.6394338624915429,-0.0686721059205686,0.7979148208552878,-224.80534997008098
WOA,3,200,17.291121268417605,17.291121268054745,53.050951759384674,46.640556175941235,14.485165677648732,29.089065014114613,-0.2348802918821854,0.23488029201552652,0.9510537184873732,-0.566387110800692,-0.06304919858914115,0.790848391973366,-300.23509268183767
WOA,3,300,17.463124247016378,17.463124250699316,52.26624615641465,48.23292748587764,14.297831616166544,30.48219744444504,-0.24902297767025794,0.2490229776986122,0.8920272863399304,-0.5769977856777282,-0.015712580357607586,0.8508479034876395,-451.0018294424375
WOA,4,30,18.044564848491735,18.044564846483308,68.18920429167541,43.25949909518655,24.728658406059523,14.036038216017987,0.2855558136727132,-0.2855558135915042,1.7339424881681567,0.28761988699292473,0.6943098774473593,-0.22890891507691002,-44.88613150877016
WOA,4,50,17.458868377401238,17.45886837771797,72.71376301670311,45.24714886808331,26.64755434976003,13.08681945149887,0.24305178168003067,-0.24305178177396713,1.834898615137372,0.35441008894881465,0.7449211085822189,-0.15257102879424056,-74.75546375184304
WOA,4,100,17.529569265501255,17.529569265312947,76.47541377422834,47.274793797097374,28.200988014155985,14.004493417138018,0.24928266100628405,-0.24928266095846086,1.8707280739901668,0.2958621934286405,0.7894939359544724,-0.11096315873677653,-149.8486860047102
WOA,4,150,17.57765249820373,17.577652497200976,80.89628634207655,51.61301223885279,29.266954723226117,14.413979260112729,0.25841451324467746,-0.2584145132123753,2.0048286043596737,0.4013106936827362,0.8144498609105861,-0.09495646238652566,-224.8697440335435
WOA,4,200,17.745234031572366,17.745234031170238,79.43601742954436,52.5684211992486,30.232217662166725,13.754785012155235,0.26488328213451906,-0.2648832822163523,1.9717921701813585,0.46013475934223536,0.8616872280312771,-0.04230351578019875,-299.6455023076534
WOA,4,300,18.051084142733696,18.05108414273005,80.85752214921307,56.81473950425572,30.762012215265553,14.871323972855375,0.2901025049793441,-0.2901025049669106,1.9438880744796696,0.4335066297272143,0.8620535218067271,-0.04102035018102013,-450.01458245052294
ϵDE,1,30,11.523686489445623,11.523686676086959,28.561420262371364,29.493882253478613,21.792121941583677,18.956007907318778,-0.15956288907874494,0.15956289299013754,0.03049060044686756,0.003131713502863021,-0.5387614601694148,0.4164061889775467,-6.824514249559055
ϵDE,1,50,12.24243497769766,12.242434977697663,31.869208681709896,31.504622833526263,22.77390735801125,20.89282819057748,-0.176602412029765,0.17660241202976507,-0.01724007695157358,-0.018654135231135252,-0.5558609258017034,0.4769779243058923,-12.188160275616458
ϵDE,1,100,12.411883322004634,12.411883322004636,37.514994400267675,35.45273976843021,22.875812745412922,21.248771925878884,-0.1836452084426452,0.18364520844264537,0.025435208566057604,-0.03568759027784413,-0.5540207235454647,0.4842463207933406,-26.17606965918915
ϵDE,1,150,12.115767243158441,12.115767243158443,38.407269419632165,36.32944484479752,22.401332281146498,21.256517387763658,-0.18164235355342595,0.1816423535534259,0.025887720859356356,0.07592657466182233,-0.5272664032445045,0.4826742717899462,-53.14068143212734
ϵDE,1,200,11.955806712869446,11.955806995814381,37.91968422390331,38.41304778196444,22.501910863742815,21.397944286840676,-0.16512155474335521,0.16512158300081187,-0.018563270236139757,-0.002268510965486482,-0.5380520436902811,0.4874753153589918,-68.67620606746121
ϵDE,1,300,12.464536654063902,12.464536563294635,42.88216365699326,40.54021586690498,22.163190151108967,20.78229969112929,-0.17151516324448485,0.1715151553932291,-0.010250077528595601,-0.03613186708076464,-0.5237937944707578,0.4694546691848837,-112.21862854889172
ϵDE,2,30,6.017611779512817,6.017611779512816,44.10533531171675,44.538965737299726,5.897707019205229,5.918005219864479,0.006157942257333904,-0.006157942257333848,0.9440947473082946,-0.9481385773134926,-0.011623807765332561,-0.02597327595781246,-34.94776215272469
ϵDE,2,50,5.908849914773631,5.908849898346833,44.351935614385994,44.96525985253753,5.54288325191529,5.689140095875693,-0.001425911970927396,0.001425912674967167,0.9642466876657992,-0.9746183862977573,0.0039006933540263744,-0.001549332070442555,-60.97358573144464
ϵDE,2,100,7.802661872217999,7.802661872065254,45.69033481263706,44.71560674889516,7.633454851356795,7.801039714295724,-0.007152441027164169,0.007152441056427872,1.0006538633391566,-0.975604369643014,0.014695276177557837,0.030749336331091448,-125.08918096786044
ϵDE,2,150,7.843227380779006,7.843227380779006,45.75579003841237,45.364016419648905,8.096449895620593,7.882581064960051,0.007616145069581637,-0.007616145069581526,1.0207262627473517,-1.001884801709432,0.03512095498361911,0.025796842209441118,-189.20408304029172
ϵDE,2,200,8.366682070833392,8.366682070833392,44.89015327260446,44.23633183603844,8.544508835183418,8.700270366504089,-0.0070752596416186475,0.007075259641618703,0.9817292891077386,-0.9776628831309582,0.034568272388842525,0.05036342121983994,-254.00740355353173
ϵDE,2,300,8.880456401163828,8.880456238273707,45.859458735352014,45.33774777947565,9.357669622679614,9.464144018230847,-0.005467703521988387,0.005467696296387881,1.0449585921047606,-1.0300599731342637,0.034789075396368996,0.04680126951493341,-383.146957802092
ϵDE,3,30,12.53411754623221,12.534117546232212,37.647972616764726,46.55593416791737,19.9919262326043,18.138444145705254,-0.24568461878593006,0.24568461878593006,0.4605188694362229,-1.0167849886999718,-0.4862356404810817,0.3969689791348036,-35.09194766484025
ϵDE,3,50,13.296506992314352,13.296506992314352,38.28216762412442,48.76596351200557,20.013476450362123,19.278186549672444,-0.24937414079664488,0.24937414079664488,0.3941048783518564,-1.0620967791310616,-0.4545744725768628,0.4227901170976142,-61.658955137691905
ϵDE,3,100,13.898336557344452,13.898336557344452,40.450694387473646,54.216795585333294,20.63075840491882,20.869410139465554,-0.2553898937737217,0.2553898937737217,0.43375883709080887,-1.1562028049103432,-0.4528264721923664,0.4641162728730736,-125.60711030329807
ϵDE,3,150,14.294300196262295,14.294300196262297,43.367737393892654,55.503111161854996,20.93800069994033,21.26500146786361,-0.2672949465699222,0.26729494656992236,0.33421791968106696,-1.2070194640436176,-0.4588749357267281,0.472767793660919,-190.0183316859463
ϵDE,3,200,13.683465391022908,13.683465391022912,41.56454123856585,56.37452122306717,19.765274627068194,20.76018455294256,-0.23364047229390728,0.23364047229390733,0.2771284837453601,-1.1486102058212766,-0.40158976203559504,0.4445210976255178,-256.79912939422525
ϵDE,3,300,14.05596261587101,14.05596261587101,44.43478845340922,59.493516182060574,20.363912191449185,21.118955844972586,-0.25103080439366143,0.25103080439366143,0.2812054049901419,-1.2582480200431436,-0.42884900581201446,0.4614906507413306,-384.488004278557
ϵDE,4,30,13.213413139398037,13.213413139398037,47.06484500827187,38.96957728626546,18.87612500093933,20.65712980619022,0.27326627343565857,-0.27326627343565835,1.0598900582052988,-0.3932246102207866,0.42469316271149976,-0.5101699606045877,-35.18019407298955
ϵDE,4,50,13.367112578370797,13.367112578370795,49.649648623854496,39.357037680133004,19.7398274396064,20.397278812031463,0.25902465015770293,-0.2590246501577029,1.0996390731653543,-0.44389826620435024,0.44058832254118746,-0.4699041919956729,-60.89243221666716
ϵDE,4,100,13.862941671122664,13.862941671122664,53.26231167715021,41.07370254445623,20.550054958076814,20.162155333088755,0.25577710780678786,-0.2557771078067879,1.1427858696833364,-0.33468679251095157,0.45016854737632744,-0.43438681510818544,-125.2314711681681
ϵDE,4,150,14.29655935121124,14.296559351483932,54.89671974226609,43.98500459750231,21.38263570852895,20.865422892421243,0.2700990575477369,-0.2700990575122557,1.1848575349248835,-0.30409297151742765,0.47868946920452854,-0.4602548666361711,-189.63938384225247
ϵDE,4,200,14.100024848749065,14.100024848749063,56.022813214301934,43.54079526507078,21.243843897970706,20.414963982212537,0.2538593009257606,-0.2538593009257606,1.1876353977310596,-0.28054403990125065,0.46798542970608675,-0.4318747999061342,-255.21754758318193
ϵDE,4,300,14.64877884058902,14.64877884058902,60.04637317808152,47.640895303575974,21.730213313846345,21.279479596641245,0.2749649289333005,-0.2749649289333004,1.2797022601512649,-0.17969495844145156,0.4896440686847014,-0.46301153353633995,-380.84090006774943
